99999 99977
2 219672291 507805644
1 468959099 530592403
2 206561050 337993798
2 585260334 788308856
1 934318567 691728705
1 827157984 28084988
2 432819673 873131722
1 8273473 258802234
1 916696635 872660867
1 524582523 238093126
1 664213317 813221713
1 854734442 3651911
1 941890495 251587428
1 33483045 694778957
1 849033968 832549508
1 29731816 924898917
2 714099754 381440973
1 923280330 648651666
1 904133199 172389421
1 295539048 142587872
1 256822085 759630703
1 27052173 192317025
1 194935693 371630576
1 250347380 667951187
1 558176376 854759914
1 340393234 885626808
1 954798215 295789121
1 881877731 579871901
1 566749000 260468555
1 607848680 326034559
1 916111347 418638617
1 527921974 175166192
1 973113277 26874634
1 429173784 873701062
1 723662467 395189908
1 155319574 56427691
1 41180056 61940367
2 872511177 69988701
2 452874004 771340260
1 516498763 458787145
1 912646907 528359075
1 459637791 633675078
2 346965376 28972827
1 552632500 20632803
1 886867640 47915300
2 860899244 181759000
1 793393128 625316651
1 654549720 605904106
1 157343516 920103955
1 220072762 796070800
1 509728576 695908949
1 933799320 347657542
1 535015834 497092049
2 350798165 815126718
2 471637591 243829438
1 218780331 549019453
2 63414609 450423129
1 559097971 518642972
1 108196789 337762292
2 734836620 13597021
2 452780659 349974492
1 562024782 110410146
1 459723100 712958372
2 624987979 830445576
1 516078246 40630289
1 744484515 311516183
1 773366328 42337983
1 370659299 613756924
2 516498560 662396746
1 808333060 465167076
1 938945032 139314668
1 918662975 708682542
1 458536624 453714132
1 107549241 191841291
1 199006246 65938143
1 347876792 107734588
2 499733397 3638540
1 389071189 824746986
1 678997596 184495814
1 634008049 106906776
2 298262745 675123117
1 147830086 734654401
1 55534191 793718848
1 446248565 879715209
1 999155781 282070305
1 44170057 484289784
1 323965051 9567012
1 590824471 815478947
1 73821291 54847027
1 634180855 509268502
1 3368518 573085782
2 695232790 318978203
2 619553058 827525150
1 15049798 686368287
1 2359825 799851707
1 126316779 85239995
1 481692923 592586249
1 25456853 297061196
2 735531484 954758034
1 316633910 201648104
1 252891681 273323732
2 638837279 667396800
1 62262711 624847688
1 730638258 318687238
1 157796568 737592909
1 717866008 403846188
1 993716978 420926527
1 713747855 116546843
1 25697396 837878681
1 233127657 959337649
1 234999421 205820492
1 892031388 788198409
1 725468716 688045793
1 923280034 643676794
1 636048519 686842645
1 699439591 155722259
1 102769924 470239058
1 569836971 265884555
1 571509893 819902267
1 799406537 760950305
1 321551269 243322231
2 461637687 33672445
1 478899380 93170704
2 695573500 750323879
1 240873914 154176581
1 269983071 765506764
1 170792534 117461477
1 882504339 373854322
1 296313588 920874701
1 701238362 322895398
2 976090040 517722847
1 355543557 321056545
1 21540520 692740453
1 29189535 400716738
1 834221491 987351621
1 50282737 933866066
2 904316226 894019141
1 90835173 598858172
1 765233915 6847522
1 928744549 143983578
1 814023115 815662415
1 179915289 179287247
1 959917094 74937525
2 617236673 550748101
2 370989324 72541227
1 485924623 847807798
2 115506688 788666906
1 852453094 315741721
1 606367044 46498424
1 814845123 391743920
1 929513428 181631049
1 952587339 644818188
1 438095986 505294786
1 404198252 662224481
1 348968612 130600505
1 505915962 834793439
1 429479821 367792558
1 541900613 38434342
1 27751826 213966761
1 334153695 244393538
1 220133831 467952414
1 60460111 186299124
1 819210062 738829695
1 81510691 3100498
1 8745026 387237495
2 242105394 376824471
1 931060200 762929358
2 867523426 199741299
1 749058999 678436057
2 25460591 359885762
1 560201583 739697033
1 324745400 32969351
1 703788122 20017356
1 880939222 986220314
1 865272364 666342842
2 249215497 764725007
1 218428215 73456782
1 656914608 343366007
1 488546472 170572423
1 822071298 790004335
1 131547545 597389561
1 103284942 536211996
1 156419588 424031588
1 404487893 442274896
1 533851201 43436619
1 998971563 480885673
1 974233602 174319017
1 991728794 10751322
1 248023543 265928374
2 258704516 539898884
2 355387345 843085108
1 693127042 434893566
1 916629859 543335213
2 297031573 457651783
2 899285690 304684244
1 154987079 763151520
1 59211966 329057510
1 80096431 855952795
1 186328480 384584612
1 772114929 839416529
1 500318414 98601024
1 300540256 91523426
1 348946755 117754975
2 516869940 461729465
1 173873601 361347018
1 73417293 61808651
1 131692496 93118793
1 141264377 260954304
1 209950116 315967591
1 96775493 860590072
1 221592170 355935870
1 437613795 991045237
1 219698171 735749382
1 28961920 77180149
1 189021519 756355920
1 644520632 343725134
1 144777109 755856068
1 36111251 124385681
1 378156098 58406191
1 997162100 341033512
1 827886417 533440184
2 114267306 640231524
1 216524690 86145390
1 742305460 195360797
1 580749048 336074121
1 134942567 29970915
2 23392723 171988060
1 146268524 52264209
1 275773659 451155165
1 410105305 10332843
1 673130034 352629042
2 471852990 923578206
1 154572660 240462328
1 625380018 769972686
1 408577890 463377771
1 462174654 321058579
1 743132426 61792830
1 389353146 475652413
1 710773735 670119531
2 91143856 698947481
2 458093534 242130021
1 178033584 558704595
1 707012717 528694346
1 42528923 819038057
1 215524619 310337622
1 806358650 848017980
1 155350561 429742553
1 916881249 473479649
1 632651746 579337303
2 221088302 477360982
1 849619153 723314146
1 87336997 141577678
1 627216328 420580151
1 716824845 84888823
1 340726155 393084183
1 277132403 19750525
1 416262873 421363163
1 788421 159068443
1 641589854 685284591
1 748901266 381922595
1 833649464 963228420
1 811266635 377638220
2 687814632 196048223
1 337491924 515433519
1 359220100 835688983
1 857773807 546651938
1 736659820 591348363
1 791577766 179298575
1 248867253 561260462
1 904512729 901677768
1 473706979 871316624
2 59419909 883493286
1 459811670 54070715
1 546361761 62042555
1 978073015 633328967
1 351502870 774201771
1 146460143 332342517
1 578999344 786548629
1 147888836 929087073
1 234434651 303665690
1 424274899 142519453
1 628136590 855038056
2 426944286 702728753
2 98932566 45767493
1 713859119 632055822
1 737079750 59177285
1 380572262 71706668
2 389427504 370882250
1 775025840 16468756
1 584219083 467872475
1 369525669 888190337
1 814139889 630799386
1 299946746 60840513
1 401623479 337687610
2 957602447 181876111
1 74143896 388923390
1 333390340 299587935
1 3830281 744001935
2 941616719 738180068
1 158048365 674577794
2 47102616 818158525
1 565462711 909624380
2 278024371 978671172
2 918106065 938630760
1 114974382 786639621
1 51458548 13863651
1 281953945 451028333
2 979007038 151584352
1 814315358 284939575
1 966268488 803139202
1 434108660 62299761
1 947669169 382492162
2 86447054 655164715
1 31968736 220612780
1 559379085 948358676
1 611875194 280178653
2 645429837 799369462
1 20079408 905634833
1 21623887 93889622
1 60449855 13926532
1 770841977 919748735
2 842976221 951727088
1 153451740 83017780
1 953672723 706997900
1 281384084 463309094
1 969318915 532058263
2 168180238 516780614
1 977461720 742207068
1 148057360 613986294
1 442695217 495158911
1 162103127 457991093
2 85890976 253601426
1 694706248 852299975
1 172474284 465346316
1 273183309 71837077
2 462246543 529297002
1 122525283 993097555
1 14882174 455068875
1 580462684 965605314
2 786008561 273972030
1 109815556 420070428
2 69042874 200887447
2 953713673 247760903
1 362867960 15729887
1 782528313 556480941
1 571518489 964375239
1 45663133 808614352
1 693421727 92697067
2 959648962 217915364
1 270881865 46173415
1 890035779 253231229
1 613695696 812584709
1 646002576 835459247
1 239745400 514594606
1 873618566 561544223
1 81589132 173974738
2 799879882 333546554
1 52855121 863745945
1 263987848 142546634
1 26394470 668699517
1 855951748 135561030
2 710692292 301307030
1 597401250 36759025
1 117344989 265715686
1 312937323 143114736
1 77259663 861506762
1 26926367 18357808
1 294166341 339316371
1 140171068 65579117
1 144395376 782520478
1 138935422 211386774
1 491812570 22285265
1 308785111 76364356
2 33406338 760069477
2 110717458 545951813
1 964456866 212957884
2 369743457 608091028
1 52973780 710564111
1 62693582 69540575
1 905602364 242325459
2 66150570 543584491
1 628297476 411565411
1 109557762 382293964
1 955723042 806970981
1 170998267 634753783
1 355765091 542389767
1 871520897 813243339
1 380940765 822685648
1 20156602 262572166
1 26366167 193010996
1 76210371 760430363
1 277221335 366947002
1 326443803 867762583
1 28055541 669032403
2 45239173 918548151
1 183685175 262735486
1 800291510 602305987
1 984691868 207241694
1 392923212 348209559
1 432003586 42059395
1 694235202 525364441
1 463246401 947019810
1 597704377 836447220
1 774096145 777975489
2 113082536 55154957
1 105036526 117334648
1 151348172 88088756
1 574858408 116335403
1 274239200 431306516
1 578835713 390907481
1 900561834 277999982
1 580805724 81606231
1 882127806 842420201
1 149953983 278274350
1 372550290 183387956
1 224060482 245687783
1 487743262 348902413
1 775968404 825756375
1 241847326 688947958
1 469388276 94297879
2 538853301 361869086
1 672152605 104849015
1 428626170 52865730
1 28872971 729697953
1 611076759 893267137
1 213596476 116292926
1 564223216 759289807
2 966231360 972107484
1 607261920 408798896
2 542697474 546375287
1 913910215 78918739
1 411842327 287174186
1 819094199 146025323
1 308115935 921446628
2 728209375 505661372
1 906922662 957737475
1 486377596 225495490
1 287818008 224087412
1 435319338 728307015
1 808721964 559025663
1 793394898 862086463
1 140712225 363848806
1 650554909 37108686
1 332525460 795935304
2 151877717 43711914
1 37372690 850554484
1 425453095 262601733
1 260666520 155561760
1 782536137 687978909
2 262368577 844746348
2 339167950 974136512
1 296307474 25138125
2 774310514 85907978
1 880407707 850003719
1 237781008 65818036
1 347247619 477663634
1 77208784 567909900
1 237526136 77151626
1 121032164 313545217
1 9779729 952126709
2 24474978 974557247
1 787650379 743698323
1 280691087 346505328
2 912556704 12317254
1 745515198 454336188
1 829109057 962019263
1 320630409 798813740
2 69383036 830044309
1 2193717 155558198
2 935493159 105743626
1 755448584 694008802
2 954499708 366727844
1 274399177 972556308
2 593798321 404852016
1 832035462 399479148
1 153706711 718843014
1 179802546 431899293
1 507141138 951490001
1 369107419 655618597
1 554205677 898236300
1 283256348 865679084
1 202568816 812510017
1 31536043 390792470
1 272310911 441829420
2 381643772 546200993
1 75504967 642123570
1 241363372 145067668
1 1027300 878940502
1 165061815 438031359
1 215189019 319380785
1 73719091 46181765
1 88731204 744673188
1 391285368 738252862
1 197956882 402125149
1 716628421 78557949
1 298191296 621763421
2 622414898 534346149
1 164534731 169265159
1 341235283 5558822
1 323328513 48691081
1 515838434 305077299
1 264465580 729337417
1 686625787 335461709
1 447936064 531244913
2 64794841 818640814
1 215709156 471388756
1 686762446 839310944
1 604042285 983484626
1 809277250 508804299
1 496842791 20368801
1 373306864 368730361
1 537595581 905226938
1 412598359 315923550
1 124585002 689529945
1 76499248 966113739
1 693173803 73322046
2 616993961 411949742
1 908743579 142613367
2 143179785 679435364
1 76202308 270410453
1 886374573 996367750
1 26163280 639582972
1 318724329 768560463
1 74759730 1827193
1 147955006 41206263
1 102382355 44312747
1 561065403 18512822
2 720852497 58159283
1 957374946 653234098
1 146289270 607963653
1 401707079 949774232
1 837860885 670599394
1 343756103 777812691
1 69796339 126955467
2 306089284 12240201
1 541810674 881334638
1 925172086 231140053
2 693453000 470818731
1 56803281 2983077
1 367460112 532112190
1 109424890 651102976
1 987067873 338568436
1 443522243 362599364
2 692947490 564646749
1 957111053 512951741
1 242303234 554437704
1 838596137 350099298
1 621471513 858743630
2 751057695 910781377
2 744974824 755183536
1 237815344 495419541
1 344416379 930631766
1 469386030 263570779
1 927707636 250961032
1 435021359 369646325
1 276845469 492218081
1 722239114 888194732
2 354758442 803509200
1 137119483 317197550
1 282246742 77100218
1 917852586 973376501
2 87513972 406986365
1 858335407 395528550
2 627019464 406854197
1 672828670 730055235
1 98962729 552717034
1 260728594 198839478
1 590188651 73691864
1 706620328 376263364
1 724500850 246486038
1 837215110 761498626
2 14554806 395445840
1 573770387 157319279
1 290133425 484595285
1 164655105 399412399
1 427179034 353171095
1 751415251 477774128
1 62599128 984040913
1 604662946 677515818
1 282883678 44665335
1 414989930 501846632
1 62395003 139269194
2 578919139 438543194
1 597726659 856435725
2 47172505 992782948
1 492500185 48633757
1 78846785 766462452
1 662225287 405634786
1 169018320 363017837
1 720473152 479463878
1 321759940 455488434
1 285947239 994327534
1 407407462 912325776
1 684065230 249853150
2 528155240 948184207
1 39872416 913776426
1 4477611 679237588
1 198396306 552094798
2 540678650 975738671
1 572513861 159218198
1 282178079 716059755
1 61294507 177607167
1 944662292 385517951
1 518682797 658624584
1 299013993 416446371
1 120102581 722429265
1 305655676 167041486
1 588609429 94490052
1 948356184 398756454
1 76557019 937070936
1 854382242 526677452
1 524254123 13641620
1 119890344 450329300
1 432130824 33064814
1 71433702 935849419
2 310667717 652552340
1 276493547 665410899
1 848587832 569771275
1 867965548 40551165
1 182680615 204459673
1 324044646 199836530
1 314403385 367920075
1 47532568 15953692
1 769652397 253830498
1 887693772 900330295
2 294040070 364563321
1 55047202 760355804
1 724740920 986375234
1 201641714 56070810
1 9235644 397624702
1 51559531 563601285
1 909558663 163849695
1 312968597 668736854
1 649580408 484034486
1 446232239 605324127
1 972333375 449458533
1 628981410 376047336
1 56723030 447183098
1 608669241 84817757
1 324365713 301042305
1 172629076 126473235
1 269615692 33418852
1 37645538 348364948
1 867656578 83121894
1 793201444 905672379
1 415590308 2465090
1 658944694 103283057
1 29228982 625228958
1 776407308 966986384
1 248932866 516534506
1 899501512 784520951
2 695823913 309542807
1 361651271 894190687
2 313958408 331642577
1 70179116 531880409
1 195166157 743050308
1 293313338 242301901
1 566056681 362081357
1 777378033 895070861
1 617056662 672786871
1 939396167 924584603
1 352587136 817591257
1 490648342 782458092
1 581411426 524221510
1 140954268 343919635
1 186627199 317208973
2 784025439 948873859
1 373810995 44704068
1 99627982 203227392
1 361041201 23657363
1 434478848 841598536
1 997088641 46870324
1 74831311 411910482
1 843468111 421966308
1 79675298 658894914
1 302108973 687146281
1 164730939 526470790
